TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-02-29 12:28:07.572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-AB4C
2024-02-29 12:28:07.667,0.2018631395344394,0.08076861905310304,0.1884702920048892,0.413793850486227,0.4958864168998208,-0.113608901957041,0.03428829186087828,0.7525849141599011,0.4875278946906847,0.1874399814151497,0.1705664845310218,0.2258303665641255,0.3805495276555505,-0.1372074059292309,-0.02722991919762072,0.6697035393433953,0.2746780529406447,-0.4548674310449219,-0.5890272003205218,0.6934397730964775,1108.461538461539,817.5457875457876,819.1575091575091,94.68864468864469,1371.575091575092,-0.002991,0.133545,1.025818,4.643097,-4.471130,-1.577606,1,1,1,1,4,30.000000
2024-02-29 12:28:07.667,0.2018631395344394,0.08076861905310304,0.1884702920048892,0.413793850486227,0.4958864168998208,-0.113608901957041,0.03428829186087828,0.7525849141599011,0.4875278946906847,0.1874399814151497,0.1705664845310218,0.2258303665641255,0.3805495276555505,-0.1372074059292309,-0.02722991919762072,0.6697035393433953,0.2746780529406447,-0.4548674310449219,-0.5890272003205218,0.6934397730964775,961.7948717948718,819.5604395604396,819.1575091575091,1343.369963369963,1573.443223443224,-0.002991,0.133545,1.025818,4.643097,-4.471130,-1.577606,1,1,1,1,4,30.000000
2024-02-29 12:28:07.668,0.2018631395344394,0.08076861905310304,0.1884702920048892,0.413793850486227,0.4958864168998208,-0.113608901957041,0.03428829186087828,0.7525849141599011,0.4875278946906847,0.1874399814151497,0.1705664845310218,0.2258303665641255,0.3805495276555505,-0.1372074059292309,-0.02722991919762072,0.6697035393433953,0.2746780529406447,-0.4548674310449219,-0.5890272003205218,0.6934397730964775,628.1684981684982,806.6666666666667,808.2783882783883,307.0329670329671,805.8608058608058,-0.002991,0.133545,1.025818,4.643097,-4.471130,-1.577606,1,1,1,1,4,30.000000
2024-02-29 12:28:07.668,0.2018631395344394,0.08076861905310304,0.1884702920048892,0.413793850486227,0.4958864168998208,-0.113608901957041,0.03428829186087828,0.7525849141599011,0.4875278946906847,0.1874399814151497,0.1705664845310218,0.2258303665641255,0.3805495276555505,-0.1372074059292309,-0.02722991919762072,0.6697035393433953,0.2746780529406447,-0.4548674310449219,-0.5890272003205218,0.6934397730964775,522.6007326007326,794.5787545787546,804.2490842490843,0,0,-0.002991,0.133545,1.025818,4.643097,-4.471130,-1.577606,1,1,1,1,4,30.000000
2024-02-29 12:28:07.669,0.2018631395344394,0.08076861905310304,0.1884702920048892,0.413793850486227,0.4958864168998208,-0.113608901957041,0.03428829186087828,0.7525849141599011,0.4875278946906847,0.1874399814151497,0.1705664845310218,0.2258303665641255,0.3805495276555505,-0.1372074059292309,-0.02722991919762072,0.6697035393433953,0.2746780529406447,-0.4548674310449219,-0.5890272003205218,0.6934397730964775,801.4285714285714,803.040293040293,813.1135531135532,674.1025641025641,366.2637362637363,-0.002991,0.133545,1.025818,4.643097,-4.471130,-1.577606,1,1,1,1,4,30.000000
2024-02-29 12:28:07.669,0.2018631395344394,0.08076861905310304,0.1884702920048892,0.413793850486227,0.4958864168998208,-0.113608901957041,0.03428829186087828,0.7525849141599011,0.4875278946906847,0.1874399814151497,0.1705664845310218,0.2258303665641255,0.3805495276555505,-0.1372074059292309,-0.02722991919762072,0.6697035393433953,0.2746780529406447,-0.4548674310449219,-0.5890272003205218,0.6934397730964775,1084.285714285714,813.5164835164835,815.934065934066,51.97802197802198,1433.223443223443,-0.002991,0.133545,1.025818,4.643097,-4.471130,-1.577606,1,1,1,1,4,30.000000
2024-02-29 12:28:07.670,0.2018631395344394,0.08076861905310304,0.1884702920048892,0.413793850486227,0.4958864168998208,-0.113608901957041,0.03428829186087828,0.7525849141599011,0.4875278946906847,0.1874399814151497,0.1705664845310218,0.2258303665641255,0.3805495276555505,-0.1372074059292309,-0.02722991919762072,0.6697035393433953,0.2746780529406447,-0.4548674310449219,-0.5890272003205218,0.6934397730964775,983.1501831501831,814.7252747252747,815.934065934066,1455.787545787546,19.74358974358974,-0.002991,0.133545,1.025818,4.643097,-4.471130,-1.577606,1,1,1,1,4,30.000000
2024-02-29 12:28:07.670,0.2018631395344394,0.08076861905310304,0.1884702920048892,0.413793850486227,0.4958864168998208,-0.113608901957041,0.03428829186087828,0.7525849141599011,0.4875278946906847,0.1874399814151497,0.1705664845310218,0.2258303665641255,0.3805495276555505,-0.1372074059292309,-0.02722991919762072,0.6697035393433953,0.2746780529406447,-0.4548674310449219,-0.5890272003205218,0.6934397730964775,647.1062271062272,805.4578754578755,807.8754578754579,454.1025641025641,815.1282051282052,-0.002991,0.133545,1.025818,4.643097,-4.471130,-1.577606,1,1,1,1,4,30.000000
2024-02-29 12:28:07.670,0.2018631395344394,0.08076861905310304,0.1884702920048892,0.413793850486227,0.4958864168998208,-0.113608901957041,0.03428829186087828,0.7525849141599011,0.4875278946906847,0.1874399814151497,0.1705664845310218,0.2258303665641255,0.3805495276555505,-0.1372074059292309,-0.02722991919762072,0.6697035393433953,0.2746780529406447,-0.4548674310449219,-0.5890272003205218,0.6934397730964775,514.9450549450549,795.3846153846154,800.2197802197802,0,7.252747252747253,-0.002991,0.133545,1.025818,4.643097,-4.471130,-1.577606,1,1,1,1,4,30.000000
2024-02-29 12:28:07.671,0.2018631395344394,0.08076861905310304,0.1884702920048892,0.413793850486227,0.4958864168998208,-0.113608901957041,0.03428829186087828,0.7525849141599011,0.4875278946906847,0.1874399814151497,0.1705664845310218,0.2258303665641255,0.3805495276555505,-0.1372074059292309,-0.02722991919762072,0.6697035393433953,0.2746780529406447,-0.4548674310449219,-0.5890272003205218,0.6934397730964775,758.3150183150184,796.996336996337,800.6227106227107,558.4615384615385,306.6300366300366,-0.002991,0.133545,1.025818,4.643097,-4.471130,-1.577606,1,1,1,1,4,30.000000
